code_len,num_lines,num_semicolons,num_parens,num_quotes,is_sql,is_cmdi,is_pathtraver,is_xss,is_crypto,special_chars
5998.0,141.0,51.0,142.0,36.0,0.0,0.0,1.0,1.0,1.0,148.0
2303.0,63.0,21.0,34.0,19.0,0.0,0.0,0.0,1.0,0.0,77.0
6170.0,142.0,54.0,148.0,48.0,0.0,0.0,1.0,1.0,1.0,117.0
5709.0,130.0,52.0,154.0,47.0,0.0,0.0,0.0,1.0,0.0,149.0
2966.0,75.0,27.0,48.0,25.0,1.0,0.0,0.0,1.0,0.0,83.0
4428.0,109.0,38.0,98.0,32.0,0.0,0.0,1.0,1.0,1.0,91.0
6340.0,137.0,54.0,152.0,52.0,0.0,0.0,1.0,1.0,1.0,141.0
2542.0,70.0,25.0,42.0,20.0,0.0,0.0,0.0,1.0,0.0,73.0
2079.0,56.0,19.0,28.0,14.0,0.0,0.0,0.0,1.0,0.0,66.0
6330.0,155.0,57.0,130.0,71.0,0.0,0.0,1.0,1.0,1.0,127.0
3997.0,96.0,33.0,84.0,32.0,0.0,0.0,1.0,1.0,1.0,84.0
2217.0,58.0,20.0,36.0,25.0,0.0,0.0,0.0,1.0,0.0,68.0
2563.0,67.0,20.0,38.0,18.0,0.0,0.0,0.0,1.0,0.0,64.0
5243.0,124.0,49.0,124.0,50.0,0.0,0.0,0.0,1.0,1.0,133.0
5475.0,132.0,49.0,120.0,38.0,0.0,0.0,1.0,1.0,1.0,113.0
3418.0,86.0,32.0,68.0,26.0,0.0,0.0,0.0,1.0,0.0,80.0
5293.0,134.0,52.0,110.0,54.0,0.0,0.0,0.0,1.0,1.0,118.0
3163.0,72.0,29.0,62.0,30.0,0.0,0.0,0.0,1.0,0.0,97.0
4429.0,102.0,43.0,96.0,46.0,1.0,0.0,0.0,1.0,0.0,104.0
4060.0,100.0,39.0,106.0,34.0,0.0,0.0,0.0,1.0,0.0,112.0
5093.0,114.0,43.0,100.0,55.0,1.0,0.0,0.0,1.0,0.0,136.0
4841.0,122.0,47.0,116.0,30.0,0.0,0.0,0.0,1.0,0.0,129.0
5315.0,123.0,53.0,134.0,52.0,0.0,1.0,0.0,0.0,0.0,132.0
2965.0,85.0,32.0,42.0,30.0,0.0,1.0,0.0,0.0,0.0,82.0
3179.0,81.0,32.0,60.0,26.0,0.0,1.0,0.0,1.0,0.0,88.0
3219.0,89.0,35.0,64.0,22.0,0.0,1.0,0.0,1.0,0.0,89.0
3892.0,104.0,38.0,66.0,48.0,0.0,0.0,1.0,1.0,0.0,84.0
2155.0,59.0,21.0,38.0,14.0,0.0,0.0,0.0,1.0,0.0,69.0
3464.0,90.0,32.0,50.0,53.0,1.0,0.0,0.0,1.0,0.0,89.0
3391.0,94.0,35.0,50.0,45.0,1.0,0.0,0.0,1.0,0.0,80.0
2431.0,61.0,23.0,42.0,33.0,0.0,0.0,0.0,1.0,0.0,84.0
2813.0,70.0,26.0,46.0,30.0,0.0,0.0,0.0,1.0,0.0,90.0
3797.0,108.0,38.0,60.0,47.0,0.0,0.0,1.0,1.0,0.0,97.0
4598.0,112.0,38.0,100.0,37.0,0.0,0.0,1.0,1.0,1.0,91.0
3524.0,87.0,35.0,82.0,38.0,0.0,0.0,0.0,1.0,0.0,87.0
8111.0,174.0,63.0,224.0,50.0,0.0,0.0,1.0,1.0,1.0,143.0
5037.0,129.0,52.0,112.0,53.0,0.0,0.0,0.0,1.0,0.0,126.0
2722.0,80.0,31.0,32.0,37.0,0.0,0.0,0.0,1.0,0.0,76.0
5160.0,124.0,44.0,122.0,39.0,0.0,0.0,0.0,1.0,1.0,122.0
5788.0,130.0,50.0,132.0,65.0,0.0,0.0,1.0,1.0,1.0,133.0
2951.0,78.0,27.0,48.0,26.0,0.0,0.0,0.0,1.0,0.0,77.0
4285.0,112.0,36.0,78.0,25.0,0.0,0.0,1.0,1.0,0.0,99.0
5251.0,126.0,48.0,126.0,36.0,0.0,0.0,0.0,1.0,1.0,126.0
2470.0,68.0,22.0,32.0,14.0,0.0,0.0,0.0,1.0,0.0,72.0
4820.0,120.0,45.0,120.0,35.0,0.0,0.0,0.0,1.0,0.0,131.0
3062.0,81.0,29.0,48.0,22.0,1.0,0.0,0.0,1.0,0.0,80.0
5071.0,131.0,52.0,118.0,56.0,0.0,0.0,0.0,1.0,0.0,129.0
5883.0,142.0,52.0,132.0,51.0,0.0,0.0,0.0,1.0,1.0,146.0
5454.0,132.0,48.0,134.0,45.0,0.0,0.0,0.0,1.0,0.0,142.0
4556.0,112.0,42.0,118.0,33.0,0.0,0.0,0.0,1.0,0.0,120.0
4034.0,105.0,34.0,78.0,30.0,0.0,0.0,1.0,1.0,0.0,95.0
4159.0,103.0,38.0,82.0,28.0,1.0,0.0,0.0,1.0,0.0,97.0
5467.0,119.0,46.0,124.0,48.0,0.0,0.0,1.0,1.0,0.0,134.0
4323.0,110.0,40.0,100.0,30.0,0.0,0.0,0.0,1.0,0.0,112.0
3309.0,91.0,28.0,50.0,21.0,0.0,0.0,1.0,1.0,0.0,85.0
2344.0,63.0,22.0,32.0,22.0,0.0,0.0,0.0,1.0,0.0,70.0
5767.0,137.0,47.0,128.0,40.0,0.0,0.0,1.0,1.0,1.0,114.0
3194.0,85.0,35.0,66.0,16.0,0.0,1.0,1.0,1.0,0.0,87.0
2786.0,75.0,28.0,44.0,27.0,0.0,0.0,0.0,1.0,0.0,103.0
2942.0,84.0,35.0,42.0,37.0,0.0,0.0,0.0,1.0,0.0,85.0
7221.0,163.0,62.0,168.0,61.0,0.0,0.0,0.0,1.0,1.0,176.0
4820.0,117.0,41.0,100.0,41.0,0.0,0.0,1.0,1.0,0.0,122.0
3569.0,87.0,36.0,76.0,32.0,1.0,0.0,0.0,1.0,0.0,85.0
5199.0,126.0,48.0,126.0,47.0,0.0,0.0,0.0,1.0,1.0,126.0
4519.0,113.0,41.0,106.0,32.0,0.0,0.0,0.0,1.0,0.0,111.0
5445.0,129.0,45.0,122.0,36.0,0.0,0.0,1.0,1.0,1.0,110.0
4503.0,111.0,40.0,102.0,28.0,0.0,0.0,0.0,1.0,0.0,112.0
4684.0,108.0,45.0,126.0,51.0,0.0,0.0,0.0,1.0,0.0,132.0
4458.0,110.0,47.0,110.0,40.0,0.0,0.0,0.0,1.0,0.0,102.0
4966.0,116.0,43.0,114.0,34.0,0.0,0.0,0.0,1.0,1.0,124.0
3202.0,77.0,29.0,70.0,30.0,0.0,0.0,0.0,1.0,0.0,75.0
5249.0,133.0,52.0,108.0,57.0,0.0,0.0,0.0,1.0,1.0,117.0
4228.0,110.0,36.0,76.0,33.0,0.0,0.0,1.0,1.0,0.0,99.0
2234.0,61.0,22.0,30.0,14.0,0.0,0.0,0.0,1.0,0.0,69.0
3582.0,97.0,37.0,62.0,45.0,0.0,1.0,0.0,1.0,0.0,104.0
6141.0,142.0,54.0,140.0,63.0,0.0,0.0,0.0,1.0,1.0,161.0
2192.0,61.0,22.0,30.0,20.0,0.0,0.0,0.0,1.0,0.0,72.0
2295.0,65.0,22.0,28.0,18.0,0.0,0.0,0.0,1.0,0.0,72.0
6888.0,155.0,60.0,160.0,50.0,0.0,0.0,0.0,1.0,1.0,168.0
3759.0,92.0,33.0,68.0,45.0,0.0,0.0,0.0,1.0,0.0,118.0
2922.0,75.0,25.0,46.0,29.0,0.0,0.0,0.0,1.0,0.0,89.0
3023.0,79.0,26.0,42.0,20.0,1.0,0.0,0.0,1.0,0.0,77.0
3365.0,93.0,32.0,58.0,27.0,0.0,0.0,1.0,1.0,0.0,87.0
3561.0,88.0,26.0,62.0,37.0,0.0,0.0,0.0,1.0,0.0,94.0
2990.0,80.0,26.0,48.0,23.0,0.0,0.0,1.0,1.0,0.0,75.0
2798.0,73.0,29.0,60.0,22.0,0.0,1.0,1.0,1.0,0.0,75.0
4150.0,102.0,40.0,100.0,30.0,0.0,0.0,0.0,1.0,0.0,110.0
4768.0,124.0,49.0,112.0,32.0,0.0,0.0,0.0,1.0,0.0,129.0
3311.0,91.0,29.0,54.0,23.0,0.0,0.0,1.0,1.0,0.0,84.0
5782.0,134.0,42.0,128.0,37.0,0.0,0.0,1.0,1.0,1.0,138.0
3559.0,84.0,29.0,60.0,43.0,1.0,0.0,0.0,1.0,0.0,99.0
5732.0,135.0,44.0,126.0,38.0,0.0,0.0,1.0,1.0,1.0,111.0
4950.0,123.0,51.0,102.0,57.0,0.0,0.0,0.0,1.0,1.0,118.0
2990.0,78.0,26.0,48.0,21.0,0.0,0.0,1.0,1.0,0.0,76.0
5211.0,128.0,45.0,118.0,39.0,0.0,0.0,0.0,1.0,1.0,131.0
4500.0,107.0,42.0,108.0,38.0,0.0,0.0,0.0,1.0,1.0,113.0
3355.0,89.0,30.0,52.0,35.0,0.0,0.0,0.0,1.0,0.0,99.0
4958.0,122.0,45.0,112.0,36.0,0.0,0.0,0.0,1.0,1.0,123.0
7243.0,156.0,58.0,208.0,46.0,0.0,0.0,1.0,1.0,1.0,152.0
4535.0,110.0,42.0,122.0,32.0,0.0,0.0,0.0,1.0,0.0,115.0
3373.0,94.0,31.0,58.0,23.0,0.0,0.0,1.0,1.0,0.0,93.0
4984.0,119.0,47.0,118.0,34.0,0.0,0.0,0.0,1.0,1.0,123.0
6077.0,138.0,48.0,136.0,46.0,0.0,0.0,1.0,1.0,1.0,159.0
2248.0,64.0,22.0,30.0,16.0,0.0,0.0,0.0,1.0,0.0,70.0
8375.0,191.0,72.0,228.0,67.0,0.0,0.0,1.0,1.0,1.0,175.0
4923.0,119.0,44.0,106.0,38.0,0.0,0.0,1.0,1.0,1.0,102.0
5683.0,133.0,53.0,146.0,44.0,0.0,0.0,0.0,1.0,1.0,125.0
3751.0,83.0,30.0,76.0,41.0,0.0,0.0,0.0,1.0,0.0,105.0
4616.0,108.0,43.0,96.0,41.0,0.0,0.0,1.0,1.0,0.0,123.0
3783.0,96.0,34.0,76.0,29.0,0.0,0.0,1.0,1.0,0.0,85.0
2906.0,73.0,25.0,38.0,22.0,1.0,0.0,0.0,1.0,0.0,72.0
4654.0,113.0,37.0,98.0,32.0,0.0,0.0,1.0,1.0,1.0,87.0
5465.0,135.0,52.0,126.0,36.0,0.0,0.0,0.0,1.0,1.0,137.0
8485.0,180.0,68.0,228.0,62.0,0.0,0.0,1.0,1.0,1.0,174.0
4969.0,118.0,45.0,120.0,45.0,0.0,0.0,1.0,1.0,1.0,107.0
6149.0,137.0,54.0,152.0,49.0,0.0,0.0,0.0,1.0,1.0,155.0
8372.0,181.0,69.0,232.0,50.0,0.0,0.0,1.0,1.0,1.0,150.0
3923.0,100.0,35.0,92.0,37.0,0.0,0.0,0.0,1.0,0.0,98.0
3179.0,84.0,29.0,50.0,22.0,1.0,0.0,0.0,1.0,0.0,84.0
4568.0,107.0,39.0,98.0,36.0,0.0,0.0,1.0,1.0,1.0,88.0
5716.0,133.0,44.0,120.0,34.0,0.0,0.0,1.0,1.0,1.0,137.0
7703.0,167.0,65.0,208.0,48.0,0.0,0.0,1.0,1.0,1.0,149.0
5540.0,135.0,49.0,140.0,45.0,0.0,0.0,0.0,1.0,0.0,149.0
3215.0,84.0,34.0,68.0,24.0,0.0,1.0,1.0,1.0,0.0,87.0
3544.0,89.0,31.0,58.0,38.0,1.0,0.0,0.0,1.0,0.0,98.0
4175.0,100.0,41.0,108.0,32.0,0.0,0.0,0.0,1.0,0.0,111.0
2993.0,84.0,31.0,34.0,38.0,0.0,0.0,0.0,1.0,0.0,78.0
5564.0,125.0,49.0,138.0,46.0,0.0,0.0,1.0,1.0,1.0,98.0
3012.0,76.0,24.0,56.0,24.0,1.0,0.0,0.0,1.0,0.0,70.0
3165.0,77.0,31.0,60.0,34.0,0.0,0.0,0.0,1.0,0.0,100.0
3396.0,75.0,32.0,62.0,34.0,0.0,0.0,0.0,1.0,0.0,106.0
5467.0,132.0,46.0,120.0,38.0,0.0,0.0,1.0,1.0,1.0,115.0
5385.0,122.0,46.0,122.0,55.0,0.0,0.0,1.0,1.0,1.0,117.0
4210.0,104.0,33.0,70.0,44.0,1.0,0.0,0.0,1.0,0.0,112.0
2327.0,65.0,21.0,28.0,14.0,0.0,0.0,0.0,1.0,0.0,67.0
5120.0,121.0,48.0,132.0,49.0,0.0,0.0,0.0,1.0,0.0,146.0
3053.0,74.0,26.0,48.0,26.0,1.0,0.0,0.0,1.0,0.0,81.0
5578.0,127.0,51.0,138.0,48.0,0.0,0.0,1.0,1.0,1.0,103.0
4813.0,114.0,40.0,108.0,36.0,0.0,0.0,1.0,1.0,1.0,91.0
3009.0,82.0,33.0,36.0,43.0,1.0,0.0,0.0,1.0,0.0,78.0
2872.0,76.0,21.0,46.0,21.0,0.0,0.0,1.0,1.0,0.0,67.0
2610.0,73.0,29.0,48.0,26.0,0.0,1.0,0.0,0.0,0.0,77.0
2622.0,75.0,29.0,32.0,35.0,0.0,0.0,0.0,1.0,0.0,71.0
4281.0,114.0,46.0,80.0,53.0,0.0,1.0,1.0,1.0,0.0,115.0
3036.0,79.0,28.0,46.0,26.0,0.0,0.0,0.0,1.0,0.0,81.0
4716.0,115.0,43.0,104.0,36.0,0.0,0.0,0.0,1.0,1.0,114.0
3326.0,91.0,35.0,68.0,30.0,0.0,1.0,1.0,1.0,0.0,93.0
3372.0,87.0,28.0,60.0,31.0,0.0,0.0,0.0,1.0,0.0,97.0
3058.0,80.0,27.0,42.0,22.0,1.0,0.0,0.0,1.0,0.0,75.0
3712.0,87.0,27.0,58.0,34.0,0.0,0.0,1.0,1.0,0.0,104.0
4902.0,118.0,41.0,114.0,45.0,0.0,0.0,1.0,1.0,1.0,98.0
2960.0,85.0,38.0,48.0,38.0,0.0,1.0,0.0,1.0,0.0,89.0
8691.0,185.0,69.0,236.0,65.0,0.0,0.0,1.0,1.0,1.0,161.0
7351.0,161.0,59.0,218.0,44.0,0.0,0.0,1.0,1.0,1.0,153.0
7368.0,152.0,57.0,202.0,46.0,0.0,0.0,1.0,1.0,1.0,127.0
5158.0,122.0,53.0,144.0,42.0,0.0,0.0,0.0,1.0,0.0,126.0
3271.0,87.0,35.0,66.0,38.0,0.0,1.0,0.0,0.0,0.0,94.0
2974.0,79.0,22.0,54.0,23.0,0.0,0.0,1.0,1.0,0.0,67.0
4526.0,109.0,38.0,94.0,32.0,0.0,0.0,1.0,1.0,1.0,88.0
2502.0,64.0,19.0,42.0,21.0,0.0,0.0,0.0,1.0,0.0,73.0
2243.0,58.0,18.0,34.0,22.0,0.0,0.0,0.0,1.0,0.0,63.0
2445.0,67.0,25.0,44.0,29.0,0.0,0.0,0.0,1.0,0.0,77.0
4588.0,119.0,43.0,68.0,55.0,1.0,0.0,0.0,1.0,0.0,105.0
3080.0,84.0,30.0,56.0,22.0,0.0,1.0,0.0,1.0,0.0,83.0
3812.0,96.0,36.0,84.0,32.0,1.0,0.0,0.0,1.0,0.0,103.0
5868.0,147.0,59.0,126.0,54.0,0.0,0.0,0.0,1.0,1.0,137.0
4301.0,108.0,39.0,100.0,30.0,0.0,0.0,0.0,1.0,0.0,113.0
4555.0,113.0,46.0,110.0,40.0,0.0,0.0,0.0,1.0,0.0,105.0
2783.0,70.0,30.0,50.0,28.0,0.0,0.0,0.0,1.0,0.0,96.0
4398.0,114.0,39.0,82.0,42.0,0.0,0.0,1.0,1.0,0.0,115.0
5125.0,123.0,43.0,98.0,51.0,0.0,0.0,1.0,1.0,0.0,137.0
5127.0,122.0,46.0,112.0,38.0,0.0,0.0,1.0,1.0,1.0,106.0
2742.0,68.0,27.0,54.0,33.0,0.0,0.0,0.0,1.0,0.0,97.0
4352.0,104.0,35.0,66.0,51.0,1.0,0.0,0.0,1.0,0.0,80.0
4421.0,108.0,42.0,112.0,30.0,0.0,0.0,0.0,1.0,0.0,108.0
3382.0,86.0,27.0,52.0,23.0,1.0,0.0,0.0,1.0,0.0,84.0
5182.0,128.0,48.0,128.0,32.0,0.0,0.0,0.0,1.0,0.0,138.0
3418.0,85.0,34.0,84.0,32.0,0.0,0.0,0.0,1.0,0.0,92.0
2352.0,57.0,22.0,36.0,26.0,0.0,0.0,0.0,1.0,0.0,78.0
4395.0,106.0,37.0,90.0,34.0,0.0,0.0,1.0,1.0,0.0,106.0
2458.0,68.0,23.0,40.0,20.0,0.0,0.0,0.0,1.0,0.0,74.0
3536.0,89.0,32.0,78.0,34.0,0.0,0.0,0.0,1.0,0.0,85.0
3456.0,98.0,35.0,52.0,49.0,0.0,0.0,1.0,1.0,0.0,87.0
5809.0,127.0,53.0,144.0,50.0,0.0,0.0,0.0,1.0,1.0,149.0
3771.0,94.0,31.0,68.0,41.0,1.0,0.0,0.0,1.0,0.0,105.0
6004.0,142.0,57.0,138.0,50.0,0.0,0.0,0.0,1.0,1.0,153.0
8650.0,182.0,76.0,256.0,66.0,0.0,0.0,1.0,1.0,1.0,153.0
3423.0,95.0,30.0,58.0,28.0,0.0,0.0,1.0,1.0,0.0,92.0
5385.0,122.0,39.0,120.0,37.0,0.0,0.0,1.0,1.0,1.0,132.0
3535.0,79.0,31.0,74.0,33.0,0.0,0.0,0.0,1.0,0.0,110.0
3060.0,82.0,27.0,56.0,31.0,0.0,0.0,0.0,1.0,0.0,88.0
3754.0,111.0,49.0,62.0,61.0,0.0,1.0,1.0,1.0,0.0,99.0
4541.0,103.0,41.0,104.0,48.0,1.0,0.0,0.0,1.0,0.0,111.0
3300.0,79.0,27.0,60.0,29.0,1.0,0.0,0.0,1.0,0.0,89.0
2740.0,66.0,21.0,40.0,27.0,1.0,0.0,0.0,1.0,0.0,70.0
6226.0,139.0,56.0,156.0,62.0,0.0,0.0,1.0,1.0,1.0,125.0
5417.0,131.0,56.0,150.0,42.0,0.0,0.0,0.0,1.0,0.0,127.0
4601.0,111.0,42.0,102.0,32.0,0.0,0.0,1.0,1.0,1.0,98.0
4951.0,116.0,47.0,112.0,46.0,0.0,0.0,1.0,1.0,1.0,118.0
4883.0,120.0,46.0,108.0,36.0,0.0,0.0,0.0,1.0,1.0,121.0
4014.0,103.0,31.0,72.0,38.0,0.0,0.0,1.0,1.0,0.0,99.0
4864.0,122.0,48.0,128.0,39.0,0.0,0.0,0.0,1.0,0.0,132.0
2316.0,65.0,20.0,38.0,14.0,0.0,0.0,0.0,1.0,0.0,74.0
3095.0,82.0,29.0,52.0,28.0,1.0,0.0,0.0,1.0,0.0,84.0
3036.0,76.0,26.0,54.0,31.0,0.0,0.0,0.0,1.0,0.0,90.0
2901.0,77.0,21.0,50.0,25.0,0.0,0.0,0.0,1.0,0.0,72.0
3364.0,84.0,31.0,72.0,30.0,0.0,0.0,0.0,1.0,0.0,82.0
3702.0,103.0,39.0,68.0,32.0,0.0,1.0,0.0,0.0,0.0,101.0
2724.0,67.0,22.0,36.0,20.0,1.0,0.0,0.0,1.0,0.0,67.0
3870.0,114.0,49.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,105.0
4241.0,104.0,34.0,70.0,35.0,1.0,0.0,0.0,1.0,0.0,103.0
2319.0,64.0,21.0,34.0,16.0,0.0,0.0,0.0,1.0,0.0,69.0
8634.0,183.0,75.0,264.0,70.0,0.0,0.0,1.0,1.0,1.0,183.0
3348.0,86.0,29.0,58.0,26.0,1.0,0.0,0.0,1.0,0.0,86.0
4770.0,115.0,43.0,96.0,32.0,0.0,0.0,1.0,1.0,0.0,125.0
2831.0,83.0,32.0,36.0,41.0,0.0,0.0,0.0,1.0,0.0,78.0
2757.0,70.0,27.0,44.0,30.0,0.0,0.0,0.0,1.0,0.0,93.0
3298.0,84.0,34.0,64.0,30.0,0.0,0.0,0.0,1.0,0.0,89.0
3551.0,82.0,30.0,70.0,26.0,0.0,0.0,0.0,1.0,0.0,103.0
5195.0,134.0,50.0,104.0,58.0,0.0,0.0,1.0,1.0,0.0,101.0
4579.0,111.0,40.0,100.0,38.0,0.0,0.0,1.0,1.0,0.0,111.0
1999.0,56.0,20.0,30.0,18.0,0.0,0.0,0.0,1.0,0.0,67.0
5962.0,142.0,50.0,134.0,49.0,0.0,0.0,0.0,1.0,1.0,144.0
2529.0,67.0,20.0,36.0,20.0,0.0,0.0,0.0,1.0,0.0,66.0
4127.0,93.0,40.0,88.0,44.0,1.0,0.0,0.0,1.0,0.0,99.0
2491.0,62.0,24.0,42.0,37.0,0.0,0.0,0.0,1.0,0.0,85.0
3692.0,98.0,38.0,70.0,24.0,1.0,0.0,0.0,1.0,0.0,99.0
2670.0,70.0,20.0,38.0,18.0,0.0,0.0,0.0,1.0,0.0,70.0
5533.0,131.0,57.0,150.0,56.0,0.0,0.0,0.0,1.0,0.0,142.0
2802.0,78.0,27.0,50.0,31.0,0.0,0.0,0.0,1.0,0.0,84.0
3373.0,89.0,30.0,52.0,35.0,0.0,0.0,0.0,1.0,0.0,99.0
3498.0,86.0,30.0,58.0,35.0,1.0,0.0,0.0,1.0,0.0,95.0
3368.0,85.0,28.0,50.0,22.0,1.0,0.0,0.0,1.0,0.0,76.0
4676.0,111.0,41.0,104.0,32.0,0.0,0.0,0.0,1.0,1.0,106.0
4736.0,118.0,39.0,100.0,39.0,0.0,0.0,1.0,1.0,1.0,100.0
6285.0,142.0,54.0,146.0,46.0,0.0,0.0,0.0,1.0,0.0,129.0
3614.0,103.0,44.0,74.0,49.0,0.0,1.0,1.0,1.0,0.0,101.0
2860.0,71.0,29.0,58.0,28.0,0.0,1.0,0.0,1.0,0.0,85.0
3463.0,86.0,27.0,62.0,24.0,1.0,0.0,0.0,1.0,0.0,77.0
3530.0,99.0,40.0,64.0,41.0,0.0,1.0,0.0,1.0,0.0,99.0
4221.0,106.0,39.0,78.0,47.0,1.0,0.0,0.0,1.0,0.0,110.0
3675.0,88.0,28.0,60.0,42.0,1.0,0.0,0.0,1.0,0.0,98.0
3723.0,93.0,30.0,74.0,36.0,1.0,0.0,0.0,1.0,0.0,82.0
5920.0,138.0,48.0,132.0,40.0,0.0,0.0,1.0,1.0,1.0,143.0
5983.0,133.0,50.0,134.0,67.0,0.0,0.0,1.0,1.0,1.0,135.0
3419.0,82.0,31.0,62.0,39.0,1.0,0.0,0.0,1.0,0.0,101.0
5478.0,128.0,41.0,126.0,39.0,0.0,0.0,1.0,1.0,1.0,111.0
2779.0,78.0,29.0,32.0,40.0,0.0,0.0,0.0,1.0,0.0,73.0
3294.0,92.0,29.0,56.0,28.0,0.0,0.0,1.0,1.0,0.0,87.0
4810.0,112.0,43.0,108.0,49.0,0.0,0.0,1.0,1.0,0.0,109.0
5460.0,126.0,51.0,138.0,48.0,0.0,0.0,1.0,1.0,1.0,103.0
2446.0,61.0,25.0,40.0,32.0,0.0,0.0,0.0,1.0,0.0,86.0
5790.0,142.0,54.0,146.0,51.0,0.0,0.0,0.0,1.0,0.0,154.0
2039.0,54.0,20.0,26.0,18.0,0.0,0.0,0.0,1.0,0.0,67.0
2798.0,81.0,29.0,34.0,34.0,0.0,0.0,0.0,1.0,0.0,74.0
5253.0,124.0,41.0,118.0,41.0,0.0,0.0,1.0,1.0,1.0,100.0
4732.0,121.0,40.0,72.0,60.0,0.0,0.0,1.0,1.0,0.0,120.0
5993.0,142.0,48.0,126.0,53.0,0.0,0.0,1.0,1.0,1.0,125.0
2906.0,79.0,33.0,58.0,30.0,0.0,1.0,0.0,1.0,0.0,86.0
3513.0,85.0,28.0,66.0,37.0,0.0,0.0,1.0,1.0,0.0,91.0
4143.0,99.0,36.0,88.0,32.0,0.0,0.0,1.0,1.0,1.0,87.0
4385.0,111.0,41.0,64.0,58.0,1.0,0.0,0.0,1.0,0.0,104.0
3336.0,85.0,27.0,60.0,23.0,0.0,0.0,1.0,1.0,0.0,86.0
4764.0,123.0,42.0,86.0,61.0,1.0,0.0,0.0,1.0,0.0,114.0
2949.0,75.0,25.0,46.0,33.0,0.0,0.0,0.0,1.0,0.0,91.0
4848.0,117.0,42.0,112.0,36.0,0.0,0.0,0.0,1.0,1.0,111.0
3022.0,79.0,29.0,42.0,22.0,1.0,0.0,0.0,1.0,0.0,79.0
3257.0,82.0,26.0,58.0,31.0,0.0,0.0,0.0,1.0,0.0,92.0
3802.0,96.0,36.0,88.0,26.0,0.0,0.0,0.0,1.0,0.0,101.0
5315.0,122.0,47.0,126.0,55.0,0.0,0.0,1.0,1.0,1.0,120.0
5390.0,123.0,42.0,120.0,32.0,0.0,0.0,1.0,1.0,1.0,138.0
5363.0,133.0,46.0,126.0,39.0,0.0,0.0,0.0,1.0,1.0,126.0
3442.0,91.0,29.0,70.0,32.0,0.0,0.0,1.0,1.0,0.0,87.0
5489.0,127.0,53.0,140.0,46.0,0.0,0.0,0.0,1.0,1.0,124.0
3503.0,91.0,36.0,60.0,22.0,1.0,0.0,0.0,1.0,0.0,92.0
4527.0,111.0,42.0,120.0,37.0,0.0,0.0,0.0,1.0,0.0,114.0
5559.0,126.0,45.0,128.0,38.0,0.0,0.0,1.0,1.0,1.0,137.0
4281.0,118.0,51.0,96.0,56.0,0.0,1.0,0.0,0.0,0.0,96.0
8519.0,171.0,68.0,232.0,62.0,0.0,0.0,1.0,1.0,1.0,167.0
2841.0,76.0,28.0,54.0,16.0,0.0,1.0,1.0,1.0,0.0,73.0
6511.0,150.0,58.0,162.0,54.0,0.0,0.0,1.0,1.0,1.0,127.0
5488.0,134.0,51.0,134.0,47.0,0.0,0.0,0.0,1.0,0.0,145.0
3484.0,84.0,30.0,64.0,37.0,0.0,0.0,0.0,1.0,0.0,101.0
2777.0,71.0,26.0,50.0,31.0,0.0,0.0,0.0,1.0,0.0,94.0
3130.0,83.0,29.0,62.0,19.0,0.0,1.0,1.0,1.0,0.0,83.0
4971.0,117.0,47.0,120.0,44.0,0.0,0.0,0.0,1.0,0.0,144.0
4588.0,119.0,43.0,94.0,46.0,0.0,0.0,1.0,1.0,0.0,121.0
3443.0,88.0,30.0,66.0,37.0,0.0,0.0,0.0,1.0,0.0,103.0
5839.0,138.0,51.0,142.0,53.0,0.0,0.0,0.0,1.0,1.0,145.0
4275.0,114.0,36.0,72.0,38.0,0.0,0.0,1.0,1.0,0.0,116.0
3079.0,80.0,28.0,46.0,26.0,1.0,0.0,0.0,1.0,0.0,80.0
2841.0,77.0,24.0,48.0,23.0,0.0,0.0,1.0,1.0,0.0,71.0
4268.0,105.0,44.0,106.0,38.0,0.0,0.0,0.0,1.0,0.0,95.0
6370.0,143.0,54.0,156.0,44.0,0.0,0.0,1.0,1.0,1.0,147.0
5214.0,126.0,45.0,118.0,39.0,0.0,0.0,0.0,1.0,1.0,131.0
4115.0,116.0,41.0,64.0,44.0,0.0,0.0,1.0,1.0,0.0,104.0
4325.0,105.0,42.0,94.0,42.0,0.0,0.0,0.0,1.0,0.0,120.0
5174.0,127.0,46.0,114.0,34.0,0.0,0.0,0.0,1.0,1.0,126.0
3248.0,82.0,30.0,58.0,22.0,1.0,0.0,0.0,1.0,0.0,85.0
4911.0,113.0,41.0,108.0,40.0,0.0,0.0,1.0,1.0,1.0,88.0
4043.0,101.0,33.0,72.0,37.0,1.0,0.0,0.0,1.0,0.0,101.0
5102.0,116.0,39.0,112.0,38.0,0.0,0.0,1.0,1.0,1.0,98.0
6225.0,136.0,55.0,150.0,48.0,0.0,0.0,1.0,1.0,1.0,135.0
3298.0,79.0,29.0,52.0,34.0,1.0,0.0,0.0,1.0,0.0,93.0
5325.0,120.0,41.0,114.0,32.0,0.0,0.0,1.0,1.0,1.0,131.0
7860.0,172.0,62.0,228.0,44.0,0.0,0.0,1.0,1.0,1.0,166.0
4740.0,107.0,42.0,96.0,43.0,1.0,0.0,0.0,1.0,0.0,127.0
2507.0,67.0,21.0,34.0,20.0,0.0,0.0,0.0,1.0,0.0,69.0
5349.0,129.0,47.0,118.0,42.0,0.0,0.0,1.0,1.0,1.0,99.0
